ISBN10	AUTHOR
0670856495	MARY WESLEY
0812035844	WILLIAM SHAKESPEARE
0385242719	WILLIAM POUNDSTONE
0553578529	SARA DONATI
0671041800	LARAINE T. ZAPPERT
0471123005	CHRISTOPHER M. BYRON
0553213768	GASTON LEROUX
0553213768	LOWELL BAIR
0316693707	JAMES PATTERSON
1852305606	CAITLIN MATTHEWS
1852305606	JOHN MATTHEWS
1852305606	CHRISTOPHER DOWN
1852305606	LI
0375752501	BOOTH TARKINGTON
1573226041	TIM SANDLIN
0380013207	URSULA K. LE GUIN
0451192575	JOSEPH D. PISTONE
0966080521	JONATHAN BAIRD
0966080521	CAROL M. ALLEN
0385467958	THOMAS KENEALLY
0515123447	LEE CHILD
0441010512	CHARLAINE HARRIS
0887308589	SCOTT ADAMS
0140363386	JOHN BELLAIRS
0140363378	JOHN BELLAIRS
0312854137	PIERS ANTHONY
0380727331	MARK HELPRIN
0440226236	TONY STRONG
0393049701	ALISTAIR MACLEOD
0345441044	RIKKI DUCORNET
0374189870	KIRSTEN BAKIS
0425161633	ALICE HOFFMAN
190415123X	JOHN COLBY
190415123X	INIGO SURGUY
190415123X	RUDIGER VOIGT
190415123X	JEFFREY HAAS
1400002877	AMY TAN
0946395438	R. D. GINN
0874772095	RICK FIELDS
0874772095	PEGGY TAYLOR
0874772095	REX WEYLER
0874772095	RICK INGRASCI
0684853612	DAVID BREASHEARS
0684853612	JON KRAKAUER
0312145357	WALTER SATTERTHWAIT
0595131700	WILLIAM MIZE
0399148876	C. J. BOX
0316442178	PETER MOORE SMITH
0786708395	DENISE MINA
0446606928	WALTER MOSLEY
0425177718	RON FRANSCELL
0316110493	MARC BROWN
0385503954	IAN MCEWAN
0375502947	AMANDA FOREMAN
0060959517	DAVID STARKEY
0671527967	ELIZABETH JANE HOWARD
0312266499	CHARLES SPENCER
0312266499	 EARL SPENCER
0312242417	MARIA PERRY
0881845973	NANCY MITFORD
0375718990	NANCY MITFORD
0674766911	NATALIE ZEMON DAVIS
0316097500	SIMON MAWER
088730866X	SCOTT ADAMS
088730866X	NANCY SINGER
0425185001	IAIN PEARS
0741412896	AUSTIN S. CAMACHO
0345396545	TERRY BROOKS
0060008865	GREGG HURWITZ
0141309725	ROSEMARY WELLS
044021646X	JACK OLSEN
0006498035	COLIN BATEMAN
0749390832	SARA MAITLAND
0140132155	ANITA BROOKNER
0140238131	ANITA DESAI
0385507607	ALICE HOFFMAN
0743206061	MARY HIGGINS CLARK
006016249X	ANNE RIVERS SIDDONS
0553802453	IRIS JOHANSEN
0345445910	EARL EMERSON
0399148469	NEVADA BARR
089296765X	MARCIA MULLER
0553802461	IRIS JOHANSEN
0440224071	JOSEPH KANON
0679781307	BERNHARD SCHLINK
0679781307	CAROL BROWN JANEWAY
0440174643	ALEX HALEY
0449221393	DICK FRANCIS
0671652796	GIL BREWER
068480378X	KINKY FRIEDMAN
0380807203	CAROLYN HART
0449147282	FAYE KELLERMAN
0451195981	LYDIA ADAMSON
0425071871	DEAN KOONTZ
0449218929	FAYE KELLERMAN
0671604082	JEFFREY ARCHER
0553275100	JONATHAN KELLERMAN
0030598583	E. V. CUNNINGHAM
0671660632	DOUGLAS ADAMS
0440207460	SUSAN DUNLAP
0345362667	GILLIAN ROBERTS
0345323750	FAY WELDON
0486280314	EDWARD LEAR
0486280314	CHILDREN'S DOVER THRIFT
0913866024	STUART R. KAPLAN
157297317X	MIKE MYERS
0806519630	SARAH LYDDON MORRISON
0399521577	JOSHUA HALBERSTAM
0312267126	BRUCE PORTER
0671870238	MARK CHRISTENSEN
0345346904	FREDERIK POHL
1591823641	MATSURI AKINO
1591823633	MARI AKINO
193248020X	KANAN
1932480099	SAKURAKO GOKURAKUIN
1591820162	KEN AKAMATSU
1569310491	YUKITO KISHIRO
0743458206	BYRON PREISS
1591824729	MASAMI TSUDA
0060530804	R.L. STINE
0553493264	RACHEL HAWTHORNE
1591821819	MASAMI TSUDA
1591820588	MASAMI TSUDA
1560974109	MARK KALESNIKO
1591823951	REIKO MOMOCHI
1591823935	REIKO MOMOCHI
1591822246	TOKYOPOP
159182415X	REI IDUMI
159182415X	TATSUYA HAMAZAKI
1591824141	REI IDUMI
1591824141	TATSUYA HAMAZAKI
1931514186	MIWA UEDA
1931514186	DAN PAPIA
1931514178	MIWA UEDA
193151416X	MIWA UEDA
1931514151	MIWA UEDA
0872262278	BEVERLEY BIRCH
0872262278	TONY KERINS
082302377X	CHRISTOPHER HART
1591821800	MASAMI TSUDA
1591820596	MASAMI TSUDA
159182303X	CLAMP
1931514798	MASAMI TSUDA
1931514801	MASAMI TSUDA
1591160502	CLAMP
156931568X	CLAMP
1569314748	CLAMP
1569314071	CLAMP
1569312648	CLAMP
1569312273	CLAMP
1569311897	CLAMP
1569311382	CLAMP
1591823455	HINAKO ASHIHARA
1591825369	TOKYOPOP
1586649000	TOMOKO TANIGUCHI
0224045814	JOHN BURNINGHAM
0751505366	BARRETT
1841640212	STORYTIME COLLECTION CHILDRENS
0553563971	RICHARD BRIGHTFIELD
0571197418	TERRY DEARY
0571197418	BARBARA ALLEN
0571197418	PHILIP REEVE
0330482432	QUENTIN BLAKE
0141307757	DREAMWORKS
0750004088	ANGELA SOMMER-BODENBURG
0750004088	AMELIE GLIENKE
059013387X	KJARTAN POSKITT
059013387X	CHRIS FISHER
0746020899	PHIL ROXBEE-COX
0746020899	SUE HELLARD
0006751032	MICHAEL MORPURGO
1858811945	ALAN GIBBONS
0330481355	APSLEY CHERRY GARRARD
0099769913	BRUCE CHATWIN
3404143434	STEPHEN KING
3492107400	ANNA WIMSCHNEIDER
3453152271	PHILIP PULLMAN
3404148932	ANDREAS ESCHBACH
3257225350	FRIEDRICH DÜRRENMATT
3596113318	VIRGINIA WOOLF
3596113318	KLAUS REICHERT
3596113318	BRIGITTE WALITZEK
3150034914	JOHN S MILL
3880220131	MICHAEL SONTHEIMER
3150000912	HEINRICH VON KLEIST
3150000912	HELMUT SEMBDNER
3499230755	P. D. JAMES
3499230755	PHYLLIS D. JAMES
3499230755	THOMAS SCHLÜCK
3453137442	PHILIP PULLMAN
3421051496	MARCEL REICH-RANICKI
3257008724	CHARLES DICKENS
3257008724	RICHARD ZOOZMANN
1857025539	IRMA KURTZ
3426618303	EDWARD RUTHERFURD
3426611384	CRAIG SMITH
3442447186	BJÖRN LARSSON
3442447186	KNUT KRÜGER
0553050680	TOM ROBBINS
1560761210	TROY DENNING
0747272522	WENDY HOLDEN
0385606990	PHILIP; SLATTERY
0385606990	 JOAN (EDITOR) PULLMAN
1843910500	JORIS-KARL HUYSMANS
1843910500	SIMON CALLOW
0439288886	ROBERT LOUIS STEVENSON
1840221178	HOMER
1840221178	GEORGE CHAPMAN
3791321641	ISABEL ALCÁNTARA
3791321641	SANDRA EGNOLFF
1840225025	CATHERINE CROWE
0340857382	GINA WISKER
057117857X	NIKOS KAZANTZAKIS
0345391837	DOUGLAS ADAMS
0762413697	DEBORAH GRANDINETTI
0141315741	DAVID COLBERT
0711708770	JARROLD PUBLISHING
0802139779	ALEXANDER TROCCHI
0297643347	JUDITH HERRIN
1900512440	ROGER HIGHFIELD
0571081789	SYLVIA PLATH
0156236001	CHARLES DICKENS
0156236001	CARLO FRUTTERO
0156236001	FRANCO LUCENTINI
1844130533	RICHARD TAYLOR
0310209307	LEE STROBEL
0060177888	ERMA BOMBECK
0440214114	DANIELLE STEEL
0671016652	BARBARA DELINSKY
0515110132	W. E. B. GRIFFIN
0446607827	DAVID AMBROSE
0613572742	HERMANN HESSE
0919924034	RUDOLF STEINER
0919924034	D. OSMOND
0919924034	J. COLLIS
0448210339	GINA INGOGLIA
0448210339	CARLO A. MICHELINI
0312099436	GAIL TSUKIYAMA
0451450442	TERRY PRATCHETT
0440987202	LOIS DUNCAN
0142301094	CATE TIERNAN
0446357421	SIDNEY SHELDON
0130314803	MATILDE OLIVELLA CASTELLS
0130314803	ELIZABETH GUZMÁN
0130314803	PALOMA
0812092821	CHRISTOPHER KENDRIS
0764551949	AND THE LANGUAGE EXPERTS AT BERLITZ
0312959249	DAVID A. VAN METER
1576739562	KATHY HERMAN
0684868938	AL ROKER
0312966814	D. J. DONALDSON
0399141065	ROBIN COOK
0425171272	LAVYRLE SPENCER
1880033100	MICHAEL H. BROWN
0804900973	ARTHUR CONAN
0804900973	 SIR DOYLE
0449215571	MARGE PIERCY
0451516060	DANIEL DEFOE
0764585932	JEFF COGHILL
0553212478	MARY SHELLEY
0671432427	EUGENE C. KENNEDY
0517569620	PATRICIA SARGENT
0671827944	GARSON KANIN
0671701363	TWAIN
0553247727	NATHAN PRITIKIN
0842329242	TIM LAHAYE
0842329242	JERRY B. JENKINS
0553106333	TAMI HOAG
0395683297	RACHEL CARSON
0395683297	AL GORE
0395683297	LOIS AND LOUIS DARLING
0590451782	LOUISA MAY ALCOTT
0452270529	KAY MILLS
0425168298	JOHN SANDFORD
1566193087	EMILY BRONTE
0553213423	CHARLES DICKENS
0553213423	JOHN IRVING
0394713788	SUSAN SHEEHAN
0345433165	JOHN SAUL
0785804714	EDITH DEEN
0002229544	IAN ST.JAMES
0140011307	JOHN BUCHAN
0671007343	CAROLYN KEENE
067084943X	GARRISON KEILLOR
0671799045	LARRY MCMURTRY
067178501X	ROZ LEVINE
0721406270	HANS CHRISTIAN ANDERSEN
0721406270	ENID C. KING
0721406270	BRIAN PRICE T
0062508326	HARPER COLLINS PUBLISHERS
0486264661	EMILY DICKINSON
0486272818	AUGUST STRINDBERG
0486272648	R. K. GORDON
0486277836	ROBERT BROWNING
048627053X	FYODOR DOSTOYEVSKY
0064472531	FRANCESCA LIA BLOCK
0205131999	CHARLES S. CARVER
0205131999	MICHAEL F. SCHEIER
0451625781	CALVIN S. HALL
0451625781	VERNON J. NORDBY
0441005004	MICHAEL KANALY
002346450X	RICHARD H. GREEN
0312280637	SYLVIA BROWNRIGG
0380017822	PETER SINGER
0515129232	DICK FRANCIS
0345400011	LEWIS GRIZZARD
0316898163	BREENA CLARKE
0937611018	LOUISE HAY
0965834522	JANET KAGAN
0671695347	COLONEL DAVID H. HACKWORTH
0671695347	JULIE SHERMAN
0671758748	ROBERT BRAMSON
0399147659	PATRICIA CORNWELL
0399147659	MICHELE HALL
0671869205	DAVID MCCULLOUGH
0374525102	JAMAICA KINCAID
0140003185	ROBERT GRAVES
1853262412	O. HENRY
1880656655	HOLLY THOMPSON
0812544196	JACK WHYTE
0446610526	KATHLEEN GIVENS
0385285965	JIM HARRISON
0140017917	GRAHAM GREENE
0741409577	ARAMIS THORN
0380784130	NANCY SPRINGER
0345367693	DAVID EDDINGS
0345367693	LEIGH EDDINGS
0345373529	DAVID EDDINGS
096623460X	BORIS VIAN
0140165347	NADINE GORDIMER
0446357448	SIDNEY SHELDON
0805209522	GILLES PERRAULT
0385147635	STEPHEN KNIGHT
0708905307	MORRIS L. WEST
0060510323	ISABEL ALLENDE
0061008095	BARBARA TAYLOR BRADFORD
0446606294	BARBARA WOOD
0671689746	JUDE DEVERAUX
0060951273	ISABEL ALLENDE
0374523789	JOHN STEINBECK
0449208885	VICTORIA HOLT
0399136002	JEAN PLAIDY
067972768X	AMY TAN
0380723409	BARBARA WOOD
0380790904	CHRISTINA DODD
0800711246	ETHEL BARRETT
0439104645	SCHOLASTIC BOOKS
0439104645	TRACY WEST
0439160197	AMY KEATING ROGERS
0439160197	KEITH BATCHELLER
0439104661	TRACEY WEST
0451401182	JUDITH GOULD
0345370139	GORE VIDAL
0451145577	IRVING WALLACE
0440207428	STEPHEN COONTS
0446608106	MARGARET MARON
0553562916	BH&AMP;G EDITORS
0345435907	SIMONE SIMMONS
0385319215	MARY HIGGINS CLARK
0684855135	ED MCBAIN
0425160343	PETER J. HECK
0425155129	PETER J. HECK
0425165671	PETER J. HECK
0553574566	LAURIE R. KING
0394759842	RICHARD ELLMANN
188845136X	T COOPER
0553347756	NATALIE GOLDBERG
3800015064	WOLFGANG SCHÜSSEL
3800015064	ALFRED KOMAREK
3789129453	ASTRID LINDGREN
3789129453	ILON WIKLAND
0452278384	RACHAEL F. HELLER
0452278384	RICHARD F. HELLER
0743250192	KAY ALLENBAUGH
0743250192	SHERI MCGREGOR
1551664348	DEBBIE MACOMBER
0061099732	ANNE RIVERS SIDDONS
3453149793	WOLFGANG HOHLBEIN
3518404741	JUREK BECKER
3442722357	BELLE YANG
3502151040	DALE CARNEGIE
1570623392	JAMES COWAN
0340590262	MAISIE MOSCO
3518366823	HERMANN HESSE
0452262380	STAN RAPP
0452262380	TOM COLLINS
0688132464	HAL ROSENBLUTH
0684834669	DAVID H. MAISTER
1566471192	ERIC A. KNUDSEN
1566471192	A. GROVE DAY
0446393568	ROBERT B. MILLER
0446393568	STEPHEN E. HEIMAN
0446393568	TAD TULEJA
0425114686	MICHAEL LEBOEUF
0515110396	STEVE MARTINI
0385335555	HARLAN COBEN
0385414587	DOROTHY GILMAN
0449911373	DOROTHY GILMAN
0399142193	TOM CLANCY
0385729332	ANN BRASHARES
0140048944	SHIVA NAIPAUL
0385333005	MICHAEL PATERNITI
0671517635	WINSTON GROOM
0812695313	JAMES B. SOUTH
0812695313	WILLIAM IRWIN
0671606832	NANCY SPRINGER
0345428919	SALLY MANDEL
0553289314	ROB MACGREGOR
0399134999	ARTHUR C. CLARKE
0399134999	GREGORY BENFORD
0321130073	ELIZABETH CASTRO
0812523113	POUL ANDERSON
0886775388	DORIS EGAN
0312853742	MARTHA WELLS
0441010210	ELIZABETH ANN SCARBOROUGH
0451454146	PETER S. BEAGLE
0684854422	PAGAN KENNEDY
0312877994	SHERWOOD SMITH
0505525542	KATIE MACALISTER
0345448995	DAVID EDDINGS
0345448995	LEIGH EDDINGS
0061099155	TONY HILLERMAN
0671878638	MERCEDES LACKEY
0671878638	ELLEN GUON
0802139981	WINSTON GROOM
0886778913	MARION ZIMMER BRADLEY
0451198379	LEONARD MALTIN
0152337016	TOMIE DE PAOLA
0873585763	RISING MOON EDITORS
0394546415	DON HEWITT
051512768X	JILL MARIE LANDIS
0312916671	HAMPTON HOWARD
0671218336	LARRY NIVEN
0671218336	JERRY POURNELLE
0449700895	CYNTHIA VOIGT
031203833X	VELDA JOHNSTON
0688044816	HOWARD COSELL
0688044816	PETER BONVENTRE
0688035418	SOL STEIN
0679723250	JAMES M. CAIN
0441203981	MICHAEL MOORCOCK
0441048854	MICHAEL MOORCOCK
0441787541	MICHAEL MOORCOCK
0441888054	MICHAEL MOORCOCK
0441001068	MICHAEL MOORCOCK
0441860397	MICHAEL MOORCOCK
0441748635	MICHAEL MOORCOCK
0374455031	MICHAEL ENDE
0374455031	REGINA KEHN
0374455031	HEIKE SCHWARZBAUER
0374455031	RICK T
1582402159	JOE BENITEZ
1582402159	MARCIA CHEN
0140449132	FYODOR DOSTOYEVSKY
0140449132	DAVID MCDUFF
0140449132	DAVID
0192823795	SIR ARTHUR CONAN DOYLE
0192823795	CHRISTOPHER RODEN
0394758277	RAYMOND CHANDLER
0375405119	PATRICIA HIGHSMITH
0375405119	MICHAEL HAYDEN
0739307320	LAUREN WEISBERGER
0739307320	RACHAEL LEIGH COOK
014044629X	GIOVANNI BOCCACCIO
014044629X	G. H. MCWILLIAM
0140184937	GRAHAM GREENE
1587156865	ALEXANDRE DUMAS
1400100666	SCOTT BRICK
9505812760	EMILIO SALGARI
9505812760	ALMA MARITANO
0451527461	NICCOLO MACHIAVELLI
0451527461	LUIGI RICCI
0451527461	CHRISTIAN GAUSS
078688942X	RAND MILLER
078688942X	DAVID WINGROVE
0553373854	JACK KORNFIELD
0688171451	KATHY LETTE
0942394577	CARR CLIFTON
0345315715	ISAAC ASIMOV
0345336275	ISAAC ASIMOV
0425115291	DALE BROWN
1551667010	ALEX KAVA
0425168220	TOM CLANCY
0425168220	STEVE PIECZENIK
0425168220	JEFF ROVIN
0440220793	JOHN LESCROART
0446301353	PATRICIA WENTWORTH
0425146413	JOHN SANDFORD
0553566075	CAROLYN G. HART
0451409639	JACK DU BRUL
0553580167	RICHARD STEINBERG
0590341286	JEAN MARZOLLO
0590341286	WALTER WICK
0310535212	RICK BUNDSCHUH
0880385480	RICHARD A. KNAAK
0380793342	JOHANNA LINDSEY
0140285105	VIKRAM SETH
0486295729	FYODOR DOSTOYEVSKY
0486295729	CONSTANCE GARNETT
0140622160	WILLIAM WORDSWORTH
0515094773	LAVYRLE SPENCER
068803196X	SIDNEY SHELDON
060303294X	ENID BLYTON
1551664445	PENNY JORDAN
0373271948	LINDA TURNER
2080701142	EDGAR ALLEN POE
158243140X	EVAN S. CONNELL
0138153094	JAMES P. MCGETTIGAN
0452011345	JAN ROGOZINSKI
0764912518	CLIFFORD A. PICKOVER
1588800296	MANDY ANDRESS
0486275574	WILLIAM SHAKESPEARE
1857933206	JON RONSON
0349107688	IAIN BANKS
0868065951	RON PRETTY
0860682854	ELAINE SHOWALTER
0811214575	MURIEL SPARK
1862053642	W.GORDON SMITH
014043061X	THOMAS DE QUINCEY
014043061X	ALETHEA HAYTER
0679738134	ANITA BROOKNER
0140028668	YUKIO MISHIMA
0345255577	ALAN DEAN FOSTER
0553121375	KATHLEEN SKY
0553252526	JAMES BLISH
0553109782	SONDRA MARSHAK
0553109782	MYRNA CULBREATH
0671632663	VONDA N. MCINTYRE
0671501070	KIJ JOHNSON
0671501070	GREG COX
081253221X	GORDON R. DICKSON
081253221X	BEN BOVA
081253221X	KELLY FREAS
081253221X	TOM KIDD
0671027514	LINDA LAEL MILLER
0451404327	CATHERINE COULTER
0310200059	WALTER WANGERIN JR.
1576736261	KAREN RISPIN
0345333926	LARRY NIVEN
0446603503	R. L. STINE
0345257502	LARRY NIVEN
0812510127	DAVID HAGBERG
0440225825	PERRI O'SHAUGHNESSY
0425191729	CLIVE CUSSLER
0849396409	ERIC W. WEISSTEIN
0879800429	ALBERT ELLIS
0879800429	ROBERT A. HARPER
0879800429	MELVIN POWERS
0446349763	EDGAR EVANS CAYCE
0446349763	HENRY REED
0553227386	HERBERT B. PURYEAR
0553227386	RICHARD I. ABRAMS
0138094764	S
0471084263	L. PERRY WILBUR
0911654690	WEBSTER KUSWA
0385484984	MICHIO KAKU
0878575707	DAVE BARRY
0878575707	JERRY O'BRIEN
0671832638	JANE ROBERTS
0449144585	DONALD THOMPSON
0449243583	PHIL DONAHUE &AMP; CO.
0394558332	JOHN UPDIKE
0312977026	DR. GENE BREWER
067346427X	JOHN SCHILB
067346427X	ELIZABETH A. FLYNN
067346427X	JOHN CLIFFORD
044990668X	JEFF REID
0465005594	LAWRENCE M. KRAUSS
0465005594	STEPHEN HAWKING
044022330X	AL FRANKEN
2211016529	PIERRE GRIPARI
0752803409	CHRIS KITCH
0609800140	CAROLINE MYSS
1893732126	ROBERT J. WICKS
3499231670	ROBERT A. WILSON
3499231670	POCIAO
3499222736	ROBERT SHEA
3499222736	ROBERT A. WILSON
3499222736	UDO BREGER
3499222728	ROBERT SHEA
3499222728	ROBERT A. WILSON
3499222728	UDO BREGER
0375431403	NICHOLAS EVANS
0553050044	CLIVE CUSSLER
0911104674	B. KLIBAN
0380725347	LAWRENCE BLOCK
0312978820	TREVANIAN
0889951853	ARITHA VAN HERK
0002005395	FRANCES ITANI
1551668076	MEG O'BRIEN
0670892084	SHANNON OLSON
0888012748	KAREN DUDLEY
0889951918	JAMIE BASTEDO
0812534085	CHARLES DE LINT
0888012268	KAREN DUDLEY
0394740181	RICHARD ERDOES
0394740181	ALFONSO ORTIZ
0394740181	ALFONS
0812589505	JOHN R. DANN
076150592X	MARTIN EDIC
077109969X	ALISTAIR MACLEOD
077109969X	JOYCE CAROL OATES
039304632X	ANDREA BARRETT
1552631885	MODRIS EKSTEINS
0385475004	LINNEA DUE
0553279580	CHARLES DE LINT
0553276409	BRUCE COVILLE
0679731725	KAZUO ISHIGURO
0886776287	TANYA HUFF
0385172419	CHARLENE SPRETNAK
0889223025	MICHEL TREMBLAY
0889223025	JOHN VAN BUREK
0889223025	BILL GLASSCO
0889221456	DAVID FENNARIO
0919591566	HOLLEY RUBINSKY
0064402754	BARBARA ROBINSON
088001539X	ROBERT HASS
0380441071	PAUL MONETTE
0451210638	MICHAEL CRICHTON
0345346890	ALAN DEAN FOSTER
0486290387	EDWARD BELLAMY
0486290387	DOVER THRIFT EDITIONS
0525938508	GREGORY HOWARD WILLIAMS
0373052987	ELAINE CAMP
0373052367	NAOMI HORTON
0373054742	BROWNING
0671570986	EDITH ST. GEORGE
0671571117	GOUSHA
0373095287	GINNA GRAY
0440149843	CAROL NORRIS
0440118891	DOROTHY ANN BERNARD
0440173701	DANIELLE STEEL
0373089899	ELIZABETH AUGUST
0906710618	JIM DAVIS
0375432329	MITCH ALBOM
0399151060	NORA ROBERTS
0739437631	DEBBIE MACOMBER
0345456521	ANNE PERRY
0842384065	JERRY B. JENKINS
0842332340	TIM F. LAHAYE
0842332340	JERRY B. JENKINS
0425191796	CAROLYN G. HART
0449207005	ELLIS PETERS
0060809078	DOROTHY SAYER
0060809078	DOROTHY L. SAYERS
0446600768	CAROL HIGGINS CLARK
0451186729	TERRIS MCMAHAN GRIMES
074341134X	ELIZABETH BERG
0804103658	MARGARET DRABBLE
0345347676	KATHERINE KURTZ
0553109332	RICHARD MINITER
0764225170	TRACIE PETERSON
0395636264	WILLIAM LEAST HEAT-MOON
0451402383	CATHERINE COULTER
0451402340	CATHERINE COULTER
0345284364	JOHN CHEEVER
0671525751	JUDITH MCNAUGHT
0743227611	CATHERINE COOKSON
0670030511	BODIE THOENE
0670030511	BROCK THOENE
0670891797	NANCY ATHERTON
015100692X	MICHEL FABER
0802733794	JEANNE M. DAMS
0609602497	KRISTIN HANNAH
0312864833	ORSON SCOTT CARD
1888363819	OCTAVIA E. BUTLER
0802713432	DAVA SOBEL
0375431314	SUE MILLER
155166884X	PAMELA MORSI
0783889542	DAVA SOBEL
0156790157	E. FULLER TORREY
0312272197	IMRAAN COOVADIA
0312863462	PAUL PREUSS
0743446496	MARLO THOMAS
0743446496	FRIENDS
0385502176	RICHARD LISCHER
0060158638	BARBARA KINGSOLVER
0805056637	NUALA O'FAOLAIN
0064407691	LEMONY SNICKET
0064407691	BRETT HELQUIST
0064407691	MICHAEL KUPPERMAN
0385314698	ROBERT HELLENGA
0156000520	GARY PAULSEN
0553110004	JAMES HERRIOT
0881762024	CAMPBELL SOUP COMPANY
0312208804	NANCY BELL
076455168X	LIZ NEPORENT
076455168X	SUZANNE SCHLOSBERG
087483435X	DOUG LIPMAN
0590415719	JACK PRELUTSKY
0590415719	MARILYN HAFNER
0070540403	ED ROSE
1563083701	HARLYNNE GEISLER
0938756370	JENNIFER JUSTICE
0938756370	SUSAN WILSON
0917846494	VALERIE MARSH
0917846494	PATRICK K. LUZADDER
0874835909	MARGARET READ MACDONALD
0385127685	PAUL AURANDT
0874834473	PLEASANT DESPAIN
0963870580	DAVID HEFLICK
1566197198	DEEPAK CHOPRA
0945353863	PATRICK FRALEY
0192761870	MICHAEL HARRISON
0192761870	CHRISTOPHER STUART-CLARK
0060193328	LOUNG UNG
044900211X	DANIEL SILVA
0786000511	NELLIE BLY
0553373730	A.J. JACOBS
0671004239	RICHARD PAUL EVANS
084236966X	THOMAS NORTON
0843946954	DOUGLAS CLEGG
0786866020	STEPHEN C. LUNDIN
0786866020	HARRY PAUL
0786866020	JOHN CHRISTENSEN
0786866020	KEN
0399146725	STEVE MARTINI
0449006565	ANNE PERRY
0345440048	ANNE PERRY
0345385071	FRANCES FYFIELD
0553580337	BRIAN HERBERT
0553580337	KEVIN J. ANDERSON
0553580337	STEPHEN YOULL
0425153088	DEBORAH E. CROMBIE
0425166139	IAIN PEARS
0140282513	FRANCES FYFIELD
0345376579	MARTHA GRIMES
0451458540	DENNIS L. MCKIERNAN
0441007511	LYNN ABBEY
0380791285	DAVE DUNCAN
0380791277	DAVE DUNCAN
0671629689	MURRY
0671027212	MICHAEL JENSEN
075284413X	IAN RANKIN
0460878247	CHARLES CAUSELY
0670899771	DIANE SCHOEMPERLEN
0700606572	M. E. BRADFORD
0700606572	RUSSELL KIRK
0874775191	ALLEN KLEIN
0060391634	ROBERT H. BORK
0374192030	THOMAS L. FRIEDMAN
345313138X	JULIAN MAY
345313138X	BEA REITER
2038716633	MOLIÈRE
1400001625	JEAN SASSON
0192833901	CHARLES DICKENS
0192833901	ANDREW SANDERS
0140432620	HENRY JAMES
0140432620	PATRICIA CRICK
0140432620	GEOFFREY MOORE
0939218208	MRS. MARY ROWLANDSON
0939218208	MARY ROWLANDSON
0679457526	JON KRAKAUER
037550298X	JON KATZ
3423130989	JORIS-KARL HUYSMANS
3423130989	BRIGITTA RESTORFF
3463403021	SALMAN RUSHDIE
1561451010	EFFIE LELAND WILDER
1561451010	LAURIE ALLEN KLEIN
0385496052	SHAUNA SINGH BALDWIN
006103066X	PATRICK ROBINSON
0446610550	CARLY PHILLIPS
0399150412	CLIVE CUSSLER
0399150412	PAUL KEMPRECOS
0440207770	MAEVE BINCHY
0861710649	VENERABLE HENEPOLA GUNARATANA
0062585215	BARBARA QUICK
0553297945	FRANCINE PASCAL
1901881555	LORI REID
1901881555	BEE WILLEY
0440228352	PAUL FLEISCHMAN
0679894772	DR. SEUSS
0886776783	IRENE RADFORD
9500705117	GABRIEL GARCIA MARQUEZ
0571206484	BARBARA KINGSOLVER
0743201116	BRIAN FROUD
0743201116	JESSICA MACBETH
0316769509	J.D. SALINGER
0553585509	NAOMI KRITZER
0451150716	STEPHEN KING
0380704161	KARLEEN KOEN
0812553861	ANN CHAMBERLIN
1403905843	PATRICK DUNLEAVY
0399137920	RANDY MORAVEC
0786814225	KATE THOMPSON
0886775280	VARIOUS
0886775280	MARTIN H. GREENBERG
0886775280	ROSALIND M. GREENBERG
0061059056	TERRY PRATCHETT
0304353493	JOHN NUNNELEY
3770149599	ARNOLD STADLER
344243761X	MARTHA GRIMES
344243761X	ANGELIKA FEL A
3596129052	CLAUDIA KELLER
0738849901	JOE HARNELL
0738849901	IRA SKUTCH
0739438573	T.J. MACGREGOR
037541178X	SUE MILLER
039914675X	LILIAN JACKSON BRAUN
0061066079	JOANNA CAMPBELL
0451522796	VARIOUS
0451522796	EDITOR AND INTRODUCTION BURTON RAFFEL
157748794X	ANN BELL
0671007610	V.C. ANDREWS
0671534718	V.C. ANDREWS
0440904196	JUDY BLUME
1885840020	MICHELLE CARUSO
1885840020	NICHOLAS W. MAIER
0553273299	MICHAEL PALMER
0671741187	MARY HIGGINS CLARK
0590568795	R. L. STINE
0590568825	R. L. STINE
0590568744	R. L. STINE
0590483471	R. L. STINE
0590483455	R. L. STINE
0590483544	R. L. STINE
059048351X	R. L. STINE
0590568752	R. L. STINE
0590568760	R.L. STINE
0590494503	R. L. STINE
0590483501	R. L. STINE
0312110790	RICK RIDGWAY
0517585154	MARTIN AMIS
1585421359	MICHELLE STACEY
0805064478	JAMES BRADLEY
9023405587	KEES VAN KOOTEN
0743467329	LINDA FAIRSTEIN
044900709X	GRAHAM THOMAS
0345453409	LINDA HOWARD
0440147190	HOWARD FAST
0451456068	KIM ANTIEAU
0060521902	LAUREN HANEY
0743482212	DENISE HAMILTON
0812520327	BRIAN LUMLEY
037321877X	JAYNE ANN KRENTZ
0440235154	BARBARA TAYLOR BRADFORD
0964631601	BUD MACFARLANE JR.
0515136433	RAY SHANNON
0786010126	WILLIAM W. JOHNSTONE
0671452533	NANCY SPRINGER
0373037716	MARGARET WAY
0345295463	LEE HOFFMAN
0743424107	JACKIE COLLINS
0425190943	LYLE BRANDT
0312984839	SHERRILYN KENYON
0446353957	SANDRA BROWN
0373835922	NORA ROBERTS
0449003302	FAYE KELLERMAN
0312987013	L. A. BANKS
0399140751	LILIAN JACKSON BRAUN
0743479068	ELAINE MOORE
